TID,DEPARTMENT,CATEGORY,SUBCATEGORY,SORT_BY,RANK_SALES_CATEGORY,PRODUCT_URL,SKU,SKU_VARIANT,PRODUCT_NAME,BRAND,GENDER,PRICE_RETAIL,PRICE_CURRENT,RETAIL_PRICE_RAW,CURRENT_PRICE_RAW,REVIEW_RATING,REVIEW_COUNT,PROMOTION,AVAILABILITY,INVENTORY_WARNING,COLOR,COLOR_CODE,RunID,RunDate,InsertUpdateTime
142454020,Men,"Shop by Occasion",Golf,NULL,NULL,https://www.nordstrom.com/s/virtue-pique-stripe-polo/6514475,6514475,NULL,"Virtue Piqué Stripe Polo","Cutter & Buck",Men,55.00,55.00,NULL,NULL,5.0,1,NULL,3976,NULL,CHELAN,423,61273,"2023-05-28 07:35:57","2023-05-28 07:36:27"
142454021,Men,"Shop by Occasion","Casual Weekend",NULL,NULL,https://www.nordstrom.com/s/peter-millar-eb66-regular-fit-performance-pants/4961810,4961810,NULL,"eb66 Regular Fit Performance Pants","Peter Millar",Men,160.00,160.00,NULL,NULL,4.8,739,NULL,6536,NULL,,025,61273,"2023-05-28 07:35:57","2023-05-28 07:36:27"
142454022,Men,"Shop by Occasion",Golf,NULL,NULL,https://www.nordstrom.com/s/rhone-session-quarter-zip-pullover/6452959,6452959,NULL,"Session Quarter Zip Pullover",Rhone,Men,108.00,64.80,NULL,NULL,4.8,12,"40% off",24,NULL,"BACKSPIN NAVY",461,61273,"2023-05-28 07:35:57","2023-05-28 07:36:27"
142454023,Men,"Shop by Occasion",Golf,NULL,NULL,https://www.nordstrom.com/s/nike-dri-fit-flat-front-golf-shorts/5680471,5680471,NULL,"Nike Dri-FIT Flat Front Golf Shorts","Nike Golf",Men,68.00,68.00,NULL,NULL,3.7,6,NULL,4350,NULL,"DUST/ PURE/ DUST",020,61273,"2023-05-28 07:35:57","2023-05-28 07:36:27"
142454024,Men,"Shop by Occasion","Casual Weekend",NULL,NULL,https://www.nordstrom.com/s/rodd-and-gunn-rodd-gunn-millwater-shorts/4591773,4591773,NULL,"Millwater Shorts","Rodd & Gunn",Men,99.50,99.50,NULL,NULL,4.4,24,NULL,3891,NULL,SAND,215,61273,"2023-05-28 07:35:57","2023-05-28 07:36:27"
142454025,Men,"Shop by Occasion",Golf,NULL,NULL,https://www.nordstrom.com/s/nike-golf-nike-dri-fit-uv-flat-front-chino-golf-shorts/6689469,6689469,NULL,"Nike Dri-FIT UV Flat Front Chino Golf Shorts","Nike Golf",Men,68.00,68.00,NULL,NULL,3.8,9,NULL,12723,NULL,BLACK,010,61273,"2023-05-28 07:35:57","2023-05-28 07:36:27"
142454026,Men,"Shop by Occasion","Casual Weekend",NULL,NULL,https://www.nordstrom.com/s/ray-ban-highstreet-60mm-polarized-flat-top-sunglasses/3114267,3114267,NULL,"Highstreet 60mm Polarized Flat Top Sunglasses",Ray-Ban,Men,201.00,201.00,NULL,NULL,4.5,50,"20% off",471,NULL,"BLACK POLARIZED",001,61273,"2023-05-28 07:35:57","2023-05-28 07:36:27"
142454027,Men,"Shop by Occasion",Golf,NULL,NULL,https://www.nordstrom.com/s/james-solid-stretch-golf-polo/7344945,7344945,NULL,"James Solid Stretch Golf Polo",Swannies,Men,65.00,65.00,NULL,NULL,0.0,0,NULL,1411,NULL,"NAVY HEATHER",460,61273,"2023-05-28 07:35:57","2023-05-28 07:36:27"
142454028,Men,"Shop by Occasion",Golf,NULL,NULL,https://www.nordstrom.com/s/hydro-a-game-snapback-baseball-cap/7262577,7262577,NULL,"Hydro A-Game Snapback Baseball Cap",Melin,Men,69.00,69.00,NULL,NULL,5.0,1,NULL,209,NULL,"HEATHER GREY/ NAVY",020,61273,"2023-05-28 07:35:57","2023-05-28 07:36:27"
142454029,Men,"Shop by Occasion",Golf,NULL,NULL,https://www.nordstrom.com/s/spatter-jacquard-performance-golf-polo/7042602,7042602,NULL,"Spatter Jacquard Performance Golf Polo","adidas Golf",Men,70.00,70.00,NULL,NULL,4.7,6,NULL,276,NULL,"HEMP/ BLACK/ OLIVE STRATA",250,61273,"2023-05-28 07:35:57","2023-05-28 07:36:27"
142454030,Men,"Shop by Occasion","Casual Weekend",NULL,NULL,https://www.nordstrom.com/s/fit-2-aero-stretch-slim-jeans/7291318,7291318,NULL,"Fit 2 Aero Stretch Slim Jeans","rag & bone",Men,195.00,195.00,NULL,NULL,0.0,0,"25% off",246,NULL,"HIGH RISE",032,61273,"2023-05-28 07:35:57","2023-05-28 07:36:27"
142454031,Men,"Shop by Occasion",Golf,NULL,NULL,https://www.nordstrom.com/s/hydro-coronado-links-water-repellent-snapback-baseball-cap/7403189,7403189,NULL,"Hydro Coronado Links Water Repellent Snapback Baseball Cap",Melin,Men,69.00,69.00,NULL,NULL,0.0,0,NULL,24,NULL,"WHITE/ FAIRWAY",110,61273,"2023-05-28 07:35:57","2023-05-28 07:36:27"
142454032,Men,"Shop by Occasion","Casual Weekend",NULL,NULL,https://www.nordstrom.com/s/birkenstock-arizona-slide-sandal-men/4007398,4007398,NULL,"Arizona Slide Sandal",Birkenstock,Men,110.00,110.00,NULL,NULL,4.3,154,NULL,99,NULL,BLACK,001,61273,"2023-05-28 07:35:57","2023-05-28 07:36:27"
142454033,Men,"Shop by Occasion",Golf,NULL,NULL,https://www.nordstrom.com/s/hydro-coronado-snapback-baseball-cap/7155940,7155940,NULL,"Hydro Coronado Snapback Baseball Cap",Melin,Men,69.00,69.00,NULL,NULL,5.0,3,NULL,477,NULL,BLACK,001,61273,"2023-05-28 07:35:57","2023-05-28 07:36:27"
142454034,Men,"Shop by Occasion","Casual Weekend",NULL,NULL,https://www.nordstrom.com/s/monti-geo-print-short-sleeve-performance-button-up-shirt/7313254,7313254,NULL,"Monti Geo Print Short Sleeve Performance Button-Up Shirt","7 Diamonds",Men,89.00,89.00,NULL,NULL,0.0,0,NULL,125,NULL,CHARCOAL,400,61273,"2023-05-28 07:35:57","2023-05-28 07:36:27"
142454035,Men,"Shop by Occasion",Golf,NULL,NULL,https://www.nordstrom.com/s/melin-hydro-odyssey-stacked-water-repellent-baseball-cap/7262576,7262576,NULL,"Hydro Odyssey Stacked Water Repellent Baseball Cap",Melin,Men,69.00,69.00,NULL,NULL,5.0,1,NULL,317,NULL,BLACK,003,61273,"2023-05-28 07:35:57","2023-05-28 07:36:27"
142454036,Men,"Shop by Occasion",Golf,NULL,NULL,https://www.nordstrom.com/s/travismathew-salt-sand-polo/7171807,7171807,NULL,"Salt Sand Polo",TravisMathew,Men,89.95,71.96,NULL,NULL,0.0,0,"20% off",24,NULL,"BLUE NIGHTS",400,61273,"2023-05-28 07:35:57","2023-05-28 07:36:27"
142454037,Men,"Shop by Occasion",Golf,NULL,NULL,https://www.nordstrom.com/s/vuori-aim-shorts/5640814,5640814,NULL,"Aim Shorts",vuori,Men,74.00,74.00,NULL,NULL,5.0,7,NULL,26,NULL,NAVY,411,61273,"2023-05-28 07:35:57","2023-05-28 07:36:27"
142454038,Men,"Shop by Occasion",Golf,NULL,NULL,https://www.nordstrom.com/s/travismathew-handsome-town-classic-fit-short-sleeve-polo/5502445,5502445,NULL,"Handsome Town Classic Fit Short Sleeve Polo",TravisMathew,Men,99.95,99.95,NULL,NULL,5.0,1,NULL,677,NULL,"DRESS BLUES",402,61273,"2023-05-28 07:35:57","2023-05-28 07:36:28"
142454039,Men,"Shop by Occasion",Golf,NULL,NULL,https://www.nordstrom.com/s/nike-air-max-90-golf-shoe-men/5742327,5742327,NULL,"Air Max 90 Golf Shoe",Nike,Men,130.00,130.00,NULL,NULL,3.3,28,NULL,16225,NULL,"WHITE/ BLACK",101,61273,"2023-05-28 07:35:57","2023-05-28 07:36:28"
142454040,Men,"Shop by Occasion",Golf,NULL,NULL,https://www.nordstrom.com/s/dock-solid-performance-golf-polo/7402123,7402123,NULL,"Dock Solid Performance Golf Polo","Bad Birdie",Men,78.00,78.00,NULL,NULL,0.0,0,NULL,59,NULL,"DOCK SOLID",400,61273,"2023-05-28 07:35:57","2023-05-28 07:36:28"
142454041,Men,"Shop by Occasion",Golf,NULL,NULL,https://www.nordstrom.com/s/travismathew-a-class-cotton-blend-polo/6478265,6478265,NULL,"A Class Cotton Blend Polo",TravisMathew,Men,89.95,89.95,NULL,NULL,3.7,3,NULL,3509,NULL,BLACK,001,61273,"2023-05-28 07:35:57","2023-05-28 07:36:28"
142454042,Men,"Shop by Occasion",Golf,NULL,NULL,https://www.nordstrom.com/s/oakley-sutro-lite-139mm-prizm-polarized-semi-rimless-wrap-shield-sunglasses/5839911,5839911,NULL,"Sutro Lite 139mm Prizm™ Polarized Semi Rimless Wrap Shield Sunglasses",Oakley,Men,184.00,184.00,NULL,NULL,0.0,0,"20% off",34,NULL,"MATTE BLACK/ PRIZM BLACK",002,61273,"2023-05-28 07:35:57","2023-05-28 07:36:28"
142454043,Men,"Shop by Occasion",Golf,NULL,NULL,https://www.nordstrom.com/s/cole-haan-american-classic-longwing-sneaker-men/7321748,7321748,NULL,"American Classic Longwing Sneaker","Cole Haan",Men,180.00,180.00,NULL,NULL,4.5,28,"38% off",485,NULL,"CH TRUFFLE/ EGRET",200,61273,"2023-05-28 07:35:57","2023-05-28 07:36:28"
142454044,Men,"Shop by Occasion",Golf,NULL,NULL,https://www.nordstrom.com/s/green-canopy-stripe-heater-polo/7357183,7357183,NULL,"Green Canopy Stripe Heater Polo",TravisMathew,Men,99.95,99.95,NULL,NULL,0.0,0,NULL,192,NULL,"HEATHER BEL AIR BLUE",400,61273,"2023-05-28 07:35:57","2023-05-28 07:36:28"
142454045,Men,"Shop by Occasion",Golf,NULL,NULL,https://www.nordstrom.com/s/codechaos-22-waterproof-spikeless-golf-shoe-men/7034712,7034712,NULL,"Codechaos 22 Waterproof Spikeless Golf Shoe","adidas Golf",Men,160.00,139.99,NULL,NULL,4.8,125,"12% off",68,NULL,"WHITE/ SILVER MET/ GREY",100,61273,"2023-05-28 07:35:57","2023-05-28 07:36:28"
142454046,Men,"Shop by Occasion",Golf,NULL,NULL,https://www.nordstrom.com/s/clubs-golf-polo/7287907,7287907,NULL,"Clubs Golf Polo","Black Clover",Men,95.00,95.00,NULL,NULL,0.0,0,NULL,21,NULL,WHITE,100,61273,"2023-05-28 07:35:57","2023-05-28 07:36:28"
142454047,Men,"Shop by Occasion",Golf,NULL,NULL,https://www.nordstrom.com/s/tommy-bahama-palm-coast-classic-fit-polo/5278324,5278324,NULL,"Palm Coast Classic Fit Polo","Tommy Bahama",Men,118.00,118.00,NULL,NULL,5.0,2,NULL,2050,NULL,"OCEAN DEEP",401,61273,"2023-05-28 07:35:57","2023-05-28 07:36:28"
142454048,Men,"Shop by Occasion",Golf,NULL,NULL,https://www.nordstrom.com/s/forever-young-frond-polo/7279904,7279904,NULL,"Forever Young Frond Polo",TravisMathew,Men,99.95,79.96,NULL,NULL,0.0,0,"20% off",8,NULL,"HEATHER MID BLUE",400,61273,"2023-05-28 07:35:57","2023-05-28 07:36:28"
142454049,Men,"Shop by Occasion",Golf,NULL,NULL,https://www.nordstrom.com/s/mens-versa-performance-golf-polo/7143708,7143708,NULL,"Men's Versa Performance Golf Polo",Mizzen+Main,Men,88.00,88.00,NULL,NULL,0.0,0,NULL,27,NULL,"TWO-PUTT PRINT",100,61273,"2023-05-28 07:35:57","2023-05-28 07:36:28"
142454050,Men,"Shop by Occasion",Golf,NULL,NULL,https://www.nordstrom.com/s/travismathew-lake-life-piqu-polo/6974492,6974492,NULL,"Lake Life Piqué Polo",TravisMathew,Men,99.95,99.95,NULL,NULL,5.0,1,NULL,907,NULL,"EARTH RED",601,61273,"2023-05-28 07:35:57","2023-05-28 07:36:28"
142454051,Men,"Shop by Occasion",Golf,NULL,NULL,https://www.nordstrom.com/s/los-cabos-stripe-performance-polo/7314390,7314390,NULL,"Los Cabos Stripe Performance Polo",TravisMathew,Men,89.95,89.95,NULL,NULL,0.0,0,NULL,25,NULL,WHITE,100,61273,"2023-05-28 07:35:57","2023-05-28 07:36:28"
142454052,Men,"Shop by Occasion",Golf,NULL,NULL,https://www.nordstrom.com/s/olson-golf-hat/7296384,7296384,NULL,"Olson Golf Hat",Swannies,Men,29.50,29.50,NULL,NULL,0.0,0,NULL,796,NULL,SKY,450,61273,"2023-05-28 07:35:57","2023-05-28 07:36:28"
142454053,Men,"Shop by Occasion",Golf,NULL,NULL,https://www.nordstrom.com/s/travismathew-hike-holler-baseball-cap/6790004,6790004,NULL,"Hike & Holler Baseball Cap",TravisMathew,Men,37.95,22.77,NULL,NULL,0.0,0,"40% off",126,NULL,"HEATHER INSIGNIA",400,61273,"2023-05-28 07:35:57","2023-05-28 07:36:28"
142454054,Men,"Shop by Occasion",Golf,NULL,NULL,https://www.nordstrom.com/s/ultimate-water-repellent-stretch-flat-front-shorts/7042601,7042601,NULL,"Ultimate Water Repellent Stretch Flat Front Shorts","adidas Golf",Men,70.00,70.00,NULL,NULL,5.0,11,NULL,1156,NULL,BLACK,001,61273,"2023-05-28 07:35:57","2023-05-28 07:36:28"
142454055,Men,"Shop by Occasion",Golf,NULL,NULL,https://www.nordstrom.com/s/melin-hydro-trenches-snapback-baseball-cap/5328644,5328644,NULL,"Hydro Trenches Snapback Baseball Cap",Melin,Men,69.00,69.00,NULL,NULL,4.0,2,NULL,801,NULL,"HEATHER GREY",021,61273,"2023-05-28 07:35:57","2023-05-28 07:36:28"
142454056,Men,"Shop by Occasion",Golf,NULL,NULL,https://www.nordstrom.com/s/nike-infinity-pro-2-golf-shoe-men/6871755,6871755,NULL,"Infinity Pro 2 Golf Shoe",Nike,Men,110.00,110.00,NULL,NULL,3.0,3,NULL,1592,NULL,"WHITE/ PLATINUM/ GREY",101,61273,"2023-05-28 07:35:57","2023-05-28 07:36:28"
142454057,Men,"Shop by Occasion",Golf,NULL,NULL,https://www.nordstrom.com/s/usa-rope-baseball-cap/7402128,7402128,NULL,"USA Rope Baseball Cap","Bad Birdie",Men,38.00,38.00,NULL,NULL,0.0,0,NULL,133,NULL,BLUE,400,61273,"2023-05-28 07:35:57","2023-05-28 07:36:28"
142454058,Men,"Shop by Occasion",Golf,NULL,NULL,https://www.nordstrom.com/s/adidas-golf-reversible-web-belt/6406124,6406124,NULL,"Reversible Web Belt","adidas Golf",Men,22.00,22.00,NULL,NULL,4.8,122,NULL,9,NULL,BLACK,001,61273,"2023-05-28 07:35:57","2023-05-28 07:36:28"
142454059,Men,"Shop by Occasion",Golf,NULL,NULL,https://www.nordstrom.com/s/mens-club-half-zip-pullover/6692790,6692790,NULL,"Men's Club Half-Zip Pullover","adidas Golf",Men,75.00,41.25,NULL,NULL,4.8,44,"45% off",14,NULL,"GREY FOUR",023,61273,"2023-05-28 07:35:57","2023-05-28 07:36:28"
142454060,Men,"Shop by Occasion",Golf,NULL,NULL,https://www.nordstrom.com/s/black-clover-mens-lucky-graphic-tee/6955997,6955997,NULL,"Men's Lucky Graphic Tee","Black Clover",Men,36.00,36.00,NULL,NULL,0.0,0,NULL,33,NULL,"KELLY GREEN",310,61273,"2023-05-28 07:35:57","2023-05-28 07:36:28"
142454061,Men,"Shop by Occasion",Golf,NULL,NULL,https://www.nordstrom.com/s/nike-golf-dri-fit-vapor-argyle-polo/6266962,6266962,NULL,"Dri-FIT Vapor Argyle Polo","Nike Golf",Men,65.00,48.75,NULL,NULL,0.0,0,"25% off",142,NULL,"ACTIVE PINK/ BLACK",651,61273,"2023-05-28 07:35:57","2023-05-28 07:36:28"
142454062,Men,"Shop by Occasion",Golf,NULL,NULL,https://www.nordstrom.com/s/cutter-buck-response-polo/6464408,6464408,NULL,"Response Polo","Cutter & Buck",Men,80.00,53.60,NULL,NULL,0.0,0,"33% off",409,NULL,"TOUR BLUE",462,61273,"2023-05-28 07:35:57","2023-05-28 07:36:29"
142454063,Men,"Shop by Occasion",Golf,NULL,NULL,https://www.nordstrom.com/s/pool-day-baseball-cap/7323431,7323431,NULL,"Pool Day Baseball Cap",TravisMathew,Men,39.95,39.95,NULL,NULL,0.0,0,NULL,313,NULL,"HEATHER BEL AIR BLUE",400,61273,"2023-05-28 07:35:57","2023-05-28 07:36:29"
142454064,Men,"Shop by Occasion","Cold Weather",NULL,NULL,https://www.nordstrom.com/s/melin-hydro-a-game-snapback-baseball-cap/5328645,5328645,NULL,"Hydro A-Game Snapback Baseball Cap",Melin,Men,69.00,69.00,NULL,NULL,4.4,23,NULL,2112,NULL,BLACK,001,61273,"2023-05-28 07:35:57","2023-05-28 07:36:31"
142454065,Men,"Shop by Occasion","Cold Weather",NULL,NULL,https://www.nordstrom.com/s/zella-live-in-sporty-pullover-hoodie/5771505,5771505,NULL,"Live In Sporty Pullover Hoodie",Zella,Men,59.00,23.60,NULL,NULL,4.5,13,"60% off",700,NULL,BLACK,001,61273,"2023-05-28 07:35:57","2023-05-28 07:36:31"
142454066,Men,"Shop by Occasion","Cold Weather",NULL,NULL,https://www.nordstrom.com/s/adidas-originals-trefoil-beanie/5911354,5911354,NULL,"Trefoil Beanie","adidas Originals",Men,22.00,11.00,NULL,NULL,4.9,91,"50% off",67,NULL,"HEATHER GREY/ BLACK 3",022,61273,"2023-05-28 07:35:57","2023-05-28 07:36:31"
142454067,Men,"Shop by Occasion","Cold Weather",NULL,NULL,https://www.nordstrom.com/s/brixton-heist-beanie/5756146,5756146,NULL,"Heist Beanie",Brixton,Men,22.00,7.97,NULL,NULL,4.7,6,"63% off",6,NULL,BEIGE,250,61273,"2023-05-28 07:35:57","2023-05-28 07:36:31"
142454068,Men,"Shop by Occasion","Cold Weather",NULL,NULL,https://www.nordstrom.com/s/llbean-l-l-bean-sweater-fleece-pullover/5716359,5716359,NULL,"Sweater Fleece Pullover",L.L.Bean,Men,89.00,44.50,NULL,NULL,4.5,593,"50% off",58,NULL,"BRIGHT NAVY",400,61273,"2023-05-28 07:35:57","2023-05-28 07:36:31"
142454069,Men,"Shop by Occasion","Cold Weather",NULL,NULL,https://www.nordstrom.com/s/obey-future-beanie/6428126,6428126,NULL,"Future Beanie",Obey,Men,25.00,10.00,NULL,NULL,4.7,3,"60% off",10,NULL,SEPIA,243,61273,"2023-05-28 07:35:57","2023-05-28 07:36:31"
142454070,Men,"Shop by Occasion","Cold Weather",NULL,NULL,https://www.nordstrom.com/s/barbour-wetherham-tailored-fit-plaid-button-down-shirt/6494037,6494037,NULL,"Wetherham Tailored Fit Plaid Button-Down Shirt",Barbour,Men,110.00,60.50,NULL,NULL,5.0,2,"45% off",110,NULL,"WINTER RED",601,61273,"2023-05-28 07:35:57","2023-05-28 07:36:31"
142454071,Men,"Shop by Occasion","Cold Weather",NULL,NULL,https://www.nordstrom.com/s/jordan-essential-hoodie/5837279,5837279,NULL,"Essential Hoodie",Jordan,Men,60.00,60.00,NULL,NULL,4.8,11,NULL,15,NULL,"RIFT BLUE",415,61273,"2023-05-28 07:35:57","2023-05-28 07:36:31"
142454072,Men,"Shop by Occasion","Cold Weather",NULL,NULL,https://www.nordstrom.com/s/llbean-l-l-bean-stonington-moc-toe-boot-men/5788609,5788609,NULL,"Stonington Moc Toe Boot",L.L.Bean,Men,149.00,74.50,NULL,NULL,4.7,294,"50% off",18,NULL,"RIVER ROCK/ DARK LODEN",030,61273,"2023-05-28 07:35:57","2023-05-28 07:36:31"
142454073,Men,"Shop by Occasion","Cold Weather",NULL,NULL,https://www.nordstrom.com/s/mens-mountain-classic-windproof-fleece-jacket/5794698,5794698,NULL,"Men's Mountain Classic Windproof Fleece Jacket",L.L.Bean,Men,99.00,74.25,NULL,NULL,4.5,172,"25% off",9,NULL,"NATURAL/ NAUTICAL NAVY",101,61273,"2023-05-28 07:35:57","2023-05-28 07:36:31"
142454074,Men,"Shop by Occasion","Cold Weather",NULL,NULL,https://www.nordstrom.com/s/barbour-flyweight-chelsea-quilted-jacket/4829034,4829034,NULL,"Flyweight Chelsea Quilted Jacket",Barbour,Men,250.00,250.00,NULL,NULL,4.1,25,NULL,589,NULL,BLACK,001,61273,"2023-05-28 07:35:57","2023-05-28 07:36:31"
142454075,Men,"Shop by Occasion","Cold Weather",NULL,NULL,https://www.nordstrom.com/s/faherty-seaview-stretch-cotton-button-up-shirt/5758614,5758614,NULL,"Seaview Stretch Cotton Button-Up Shirt",Faherty,Men,168.00,117.60,NULL,NULL,3.8,4,"30% off",52,NULL,"WASHED BLACK",018,61273,"2023-05-28 07:35:57","2023-05-28 07:36:31"
142454076,Men,"Shop by Occasion","Cold Weather",NULL,NULL,https://www.nordstrom.com/s/rails-wyatt-plaid-button-up-shirt/5971173,5971173,NULL,"Wyatt Plaid Button-Up Shirt",Rails,Men,138.00,110.40,NULL,NULL,0.0,0,"20% off",19,NULL,"DESERT AGAVE",270,61273,"2023-05-28 07:35:57","2023-05-28 07:36:31"
142454077,Men,"Shop by Occasion","Cold Weather",NULL,NULL,https://www.nordstrom.com/s/sunday-element-jacket/4806424,4806424,NULL,"Sunday Element Jacket",vuori,Men,118.00,118.00,NULL,NULL,4.6,16,NULL,647,NULL,"PLATINUM HEATHER",022,61273,"2023-05-28 07:35:57","2023-05-28 07:36:31"
142454078,Men,"Shop by Occasion","Cold Weather",NULL,NULL,https://www.nordstrom.com/s/dr-martens-1460-boot/3301656,3301656,NULL,"'1460' Boot","Dr. Martens",Men,170.00,170.00,NULL,NULL,4.3,47,NULL,443,NULL,"BLACK SMOOTH",006,61273,"2023-05-28 07:35:57","2023-05-28 07:36:31"
142454079,Men,"Shop by Occasion","Cold Weather",NULL,NULL,https://www.nordstrom.com/s/underground-crewneck-sweatshirt/7154423,7154423,NULL,"Underground Crewneck Sweatshirt",AllSaints,Men,169.00,169.00,NULL,NULL,5.0,4,NULL,1255,NULL,"ASHEN WHITE",112,61273,"2023-05-28 07:35:57","2023-05-28 07:36:31"
142454080,Men,"Shop by Occasion","Cold Weather",NULL,NULL,https://www.nordstrom.com/s/faherty-brand-byron-bay-hoodie/6672045,6672045,NULL,"Brand Byron Bay Hoodie",Faherty,Men,148.00,148.00,NULL,NULL,5.0,1,NULL,69,NULL,"SIERRA PARADISE",400,61273,"2023-05-28 07:35:57","2023-05-28 07:36:31"
142454081,Men,"Shop by Occasion","Cold Weather",NULL,NULL,https://www.nordstrom.com/s/ponto-performance-crew-pullover/5453270,5453270,NULL,"Ponto Performance Crew Pullover",vuori,Men,110.00,110.00,NULL,NULL,4.7,13,NULL,1676,NULL,"CHARCOAL HEATHER",020,61273,"2023-05-28 07:35:57","2023-05-28 07:36:31"
142454082,Men,"Shop by Occasion","Cold Weather",NULL,NULL,https://www.nordstrom.com/s/gender-inclusive-1460-w-boot/3070634,3070634,NULL,"Gender Inclusive 1460 W Boot","Dr. Martens",Men,170.00,170.00,NULL,NULL,4.5,195,NULL,485,NULL,BLACK,006,61273,"2023-05-28 07:35:57","2023-05-28 07:36:31"
142454083,Men,"Shop by Occasion","Cold Weather",NULL,NULL,https://www.nordstrom.com/s/dr-martens-dr-martens-sinclair-bootie-women/4706830,4706830,NULL,"Sinclair Bootie","Dr. Martens",Men,210.00,210.00,NULL,NULL,4.6,60,NULL,39,NULL,"BLACK LEATHER",001,61273,"2023-05-28 07:35:57","2023-05-28 07:36:31"
142454084,Men,"Shop by Occasion","Cold Weather",NULL,NULL,https://www.nordstrom.com/s/ovik-rib-zip-up-wool-sweater/7066967,7066967,NULL,"Ovik Rib Zip Up Wool Sweater",Fjällräven,Men,250.00,187.50,NULL,NULL,0.0,0,"25% off",67,NULL,"DARK NAVY",410,61273,"2023-05-28 07:35:57","2023-05-28 07:36:31"
142454085,Men,"Shop by Occasion","Cold Weather",NULL,NULL,https://www.nordstrom.com/s/optimist-pants/7106387,7106387,NULL,"Optimist Pants",vuori,Men,98.00,98.00,NULL,NULL,4.4,5,NULL,849,NULL,CHARCOAL,010,61273,"2023-05-28 07:35:57","2023-05-28 07:36:32"
142454086,Men,"Shop by Occasion","Cold Weather",NULL,NULL,https://www.nordstrom.com/s/dr-martens-dr-martens-2976-quad-platform-chelsea-boot-women/5494736,5494736,NULL,"2976 Quad Platform Chelsea Boot","Dr. Martens",Men,210.00,210.00,NULL,NULL,3.9,101,NULL,164,NULL,BLACK,001,61273,"2023-05-28 07:35:57","2023-05-28 07:36:32"
142454087,Men,"Shop by Occasion","Cold Weather",NULL,NULL,https://www.nordstrom.com/s/clarks-originals-clarks-desert-coal-chukka-boot-men/5885809,5885809,NULL,"Clarks® Desert Coal Chukka Boot","Clarks® Originals",Men,160.00,160.00,NULL,NULL,4.6,7,NULL,8,NULL,"BLACK SUEDE",007,61273,"2023-05-28 07:35:57","2023-05-28 07:36:32"
142454088,Men,"Shop by Occasion","Cold Weather",NULL,NULL,https://www.nordstrom.com/s/fjallraven-fjllrven-expedition-down-lite-jacket/5876014,5876014,NULL,"Expedition Down Lite Jacket",Fjällräven,Men,500.00,400.00,NULL,NULL,5.0,2,"20% off",6,NULL,BLACK,001,61273,"2023-05-28 07:35:57","2023-05-28 07:36:32"
142454089,Men,"Shop by Occasion","Cold Weather",NULL,NULL,https://www.nordstrom.com/s/fjllrven-classic-knit-hat/5787317,5787317,NULL,"Classic Knit Hat",Fjällräven,Men,45.00,22.50,NULL,NULL,3.3,3,"50% off",26,NULL,GREY,020,61273,"2023-05-28 07:35:57","2023-05-28 07:36:32"
142454090,Men,"Shop by Occasion","Cold Weather",NULL,NULL,https://www.nordstrom.com/s/nordstrom-leather-gloves/5726889,5726889,NULL,"Leather Gloves",Nordstrom,Men,69.50,41.70,NULL,NULL,4.5,15,"40% off",228,NULL,BLACK,001,61273,"2023-05-28 07:35:57","2023-05-28 07:36:32"
142454091,Men,"Shop by Occasion","Cold Weather",NULL,NULL,https://www.nordstrom.com/s/llbean-scotch-fitted-plaid-flannel-button-down-shirt/7169344,7169344,NULL,"Scotch Fitted Plaid Flannel Button-Down Shirt",L.L.Bean,Men,59.95,41.96,NULL,NULL,4.6,948,"30% off",201,NULL,"BLACK WATCH",001,61273,"2023-05-28 07:35:57","2023-05-28 07:36:32"
142454092,Men,"Shop by Occasion","Cold Weather",NULL,NULL,https://www.nordstrom.com/s/forrest-plaid-button-up-flannel-shirt/7195265,7195265,NULL,"Forrest Plaid Button-Up Flannel Shirt",Rails,Men,148.00,51.80,NULL,NULL,5.0,1,"65% off",1,NULL,"ANCIENT NAVY MELANGE",401,61273,"2023-05-28 07:35:57","2023-05-28 07:36:32"
142454093,Men,"Shop by Occasion","Cold Weather",NULL,NULL,https://www.nordstrom.com/s/travismathew-mens-networking-quarter-zip-fleece-pullover/5625175,5625175,NULL,"Men's Networking Quarter Zip Fleece Pullover",TravisMathew,Men,114.95,56.97,NULL,NULL,3.4,29,"50% off",57,NULL,"GREY PINSTRIPE",022,61273,"2023-05-28 07:35:57","2023-05-28 07:36:32"
